Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676920629.959953,2,69430,0,GPS1_Frame,42.33908,-71.08433866666667,4,20.399999618530273,0.7400000095367432,328295.90157322574,4689529.005046518,19:17:10,19,T
1676920630.982311,3,69431,0,GPS1_Frame,42.33907966666666,-71.08433933333333,4,20.399999618530273,0.7599999904632568,328295.8457448227,4689528.969378641,19:17:11,19,T
1676920631.97588,4,69432,0,GPS1_Frame,42.33907683333333,-71.08434416666667,4,20.399999618530273,0.7400000095367432,328295.43985473784,4689528.664518901,19:17:12,19,T
1676920632.9825952,5,69433,0,GPS1_Frame,42.33907083333333,-71.08435216666666,4,20.399999618530273,0.7400000095367432,328294.7644699088,4689528.014419711,19:17:13,19,T
1676920633.9530225,6,69434,0,GPS1_Frame,42.339063833333334,-71.08436133333333,2,20.299999237060547,0.7400000095367432,328293.9902510626,4689527.255634167,19:17:14,19,T
1676920634.9813316,7,69435,0,GPS1_Frame,42.33905516666667,-71.08437166666667,4,20.5,0.7400000095367432,328293.11538348976,4689526.314134047,19:17:15,19,T
1676920635.9528813,8,69436,0,GPS1_Frame,42.33904733333333,-71.08438133333334,4,20.5,0.7400000095367432,328292.29770512646,4689525.46382307,19:17:16,19,T
1676920636.9824748,9,69437,0,GPS1_Frame,42.339039666666665,-71.08439016666667,4,20.5,0.7400000095367432,328291.54913164815,4689524.630336389,19:17:17,19,T
1676920637.968776,10,69438,0,GPS1_Frame,42.33903266666667,-71.08439866666667,4,20.5,0.7400000095367432,328290.82983322954,4689523.870204892,19:17:18,19,T
1676920638.9854252,11,69439,0,GPS1_Frame,42.3390245,-71.08440883333333,4,20.5,0.7400000095367432,328289.9700561166,4689522.983889764,19:17:19,19,T
1676920639.9702823,12,69440,0,GPS1_Frame,42.3390165,-71.0844185,4,20.5,0.7400000095367432,328289.1519233255,4689522.11507207,19:17:20,19,T
1676920640.985292,13,69441,0,GPS1_Frame,42.339008166666666,-71.08442833333334,4,20.5,0.7400000095367432,328288.3191526984,4689521.209576919,19:17:21,19,T
1676920641.9673088,14,69442,0,GPS1_Frame,42.338999666666666,-71.08443833333334,4,20.399999618530273,0.7400000095367432,328287.4721978963,4689520.285911377,19:17:22,19,T
1676920642.9863982,15,69443,0,GPS1_Frame,42.338992,-71.08444833333333,4,20.399999618530273,0.7400000095367432,328286.62751125917,4689519.454781247,19:17:23,19,T
1676920643.973748,16,69444,0,GPS1_Frame,42.33898416666667,-71.08445783333333,4,20.5,0.7400000095367432,328285.82356162975,4689518.604134407,19:17:24,19,T
1676920644.9739988,17,69445,0,GPS1_Frame,42.338976,-71.0844675,4,20.5,0.7400000095367432,328285.00497415045,4689517.716810111,19:17:25,19,T
1676920645.9669228,18,69446,0,GPS1_Frame,42.33896766666667,-71.08447766666667,4,20.5,0.7400000095367432,328284.1447418853,4689516.811988597,19:17:26,19,T
1676920646.9856708,19,69447,0,GPS1_Frame,42.338959333333335,-71.08448683333333,4,20.5,0.7400000095367432,328283.36689120973,4689515.905147663,19:17:27,19,T
1676920647.963513,20,69448,0,GPS1_Frame,42.33895183333333,-71.08449633333333,4,20.600000381469727,0.7400000095367432,328282.56384816585,4689515.091515302,19:17:28,19,T
1676920648.9819531,21,69449,0,GPS1_Frame,42.338943666666665,-71.08450683333334,4,20.5,0.7400000095367432,328281.6766083584,4689514.205874317,19:17:29,19,T
1676920649.9679186,22,69450,0,GPS1_Frame,42.3389355,-71.08451666666667,4,20.5,0.7400000095367432,328280.8442895537,4689513.318887072,19:17:30,19,T
1676920650.9806914,23,69451,0,GPS1_Frame,42.338927166666664,-71.08452633333333,4,20.5,0.7400000095367432,328280.02524715615,4689512.413056264,19:17:31,19,T
1676920651.9642768,24,69452,0,GPS1_Frame,42.338919,-71.0845365,4,20.5,0.7599999904632568,328279.1654673171,4689511.526742393,19:17:32,19,T
1676920652.9844356,25,69453,0,GPS1_Frame,42.3389105,-71.08454633333334,4,20.5,0.7599999904632568,328278.3322404929,4689510.602741304,19:17:33,19,T
1676920653.962267,26,69454,0,GPS1_Frame,42.33890233333333,-71.08455666666667,4,20.5,0.7599999904632568,328277.4587299123,4689509.716764228,19:17:34,19,T
1676920654.9884775,27,69455,0,GPS1_Frame,42.338893666666664,-71.0845675,4,20.399999618530273,0.7599999904632568,328276.5426670625,4689508.776275868,19:17:35,19,T
1676920655.9732785,28,69456,0,GPS1_Frame,42.33888566666667,-71.08457783333333,4,20.5,0.7599999904632568,328275.66960974084,4689507.908806068,19:17:36,19,T
1676920656.9771166,29,69457,0,GPS1_Frame,42.33887716666667,-71.08458816666666,4,20.5,0.7699999809265137,328274.79519108706,4689506.985815182,19:17:37,19,T
1676920657.9664652,30,69458,0,GPS1_Frame,42.33886866666667,-71.08459783333333,4,20.600000381469727,0.7699999809265137,328273.97569348745,4689506.061477983,19:17:38,19,T
1676920658.9811046,31,69459,0,GPS1_Frame,42.33886066666667,-71.0846075,4,20.5,0.7599999904632568,328273.1575568051,4689505.192662063,19:17:39,19,T
1676920659.9647067,32,69460,0,GPS1_Frame,42.33885266666667,-71.0846175,4,20.5,0.7599999904632568,328272.3119592784,4689504.324519449,19:17:40,19,T
1676920660.9833736,33,69461,0,GPS1_Frame,42.338844333333334,-71.084627,4,20.5,0.7599999904632568,328271.5066450926,4689503.418352979,19:17:41,19,T
1676920661.9626546,34,69462,0,GPS1_Frame,42.33883633333333,-71.08463716666667,4,20.5,0.7599999904632568,328270.6473168251,4689502.550547164,19:17:42,19,T
1676920662.9737477,35,69463,0,GPS1_Frame,42.33882833333333,-71.08464716666667,4,20.5,0.7599999904632568,328269.8017186788,4689501.6824048385,19:17:43,19,T
1676920663.96302,36,69464,0,GPS1_Frame,42.33882033333333,-71.084657,4,20.5,0.7599999904632568,328268.96985065483,4689500.813925994,19:17:44,19,T
1676920664.980287,37,69465,0,GPS1_Frame,42.338812,-71.08466683333333,4,20.5,0.7599999904632568,328268.13707498455,4689499.908433118,19:17:45,19,T
1676920665.9593735,38,69466,0,GPS1_Frame,42.338804,-71.08467666666667,4,20.5,0.7599999904632568,328267.30520655296,4689499.039954464,19:17:46,19,T
1676920666.9732707,39,69467,0,GPS1_Frame,42.338796333333335,-71.08468616666667,4,20.399999618530273,0.7599999904632568,328266.5017060423,4689498.207816791,19:17:47,19,T
1676920667.9620645,40,69468,0,GPS1_Frame,42.338788666666666,-71.0846955,4,20.5,0.7699999809265137,328265.7119356857,4689497.375342583,19:17:48,19,T
1676920668.9787934,41,69469,0,GPS1_Frame,42.338780666666665,-71.08470516666667,4,20.5,0.7699999809265137,328264.89379700006,4689496.5065275775,19:17:49,19,T
1676920669.9635866,42,69470,0,GPS1_Frame,42.3387725,-71.08471433333334,4,20.5,0.7699999809265137,328264.11639541003,4689495.618195732,19:17:50,19,T
1676920670.974458,43,69471,0,GPS1_Frame,42.338764833333336,-71.084724,4,20.399999618530273,0.7599999904632568,328263.2991638009,4689494.786395032,19:17:51,19,T
1676920671.9489274,44,69472,0,GPS1_Frame,42.3387585,-71.08473233333333,4,20.5,0.7599999904632568,328262.59540465166,4689494.099957914,19:17:52,19,T
1676920672.9776125,45,69473,0,GPS1_Frame,42.33875666666667,-71.08474066666666,4,20.399999618530273,0.7599999904632568,328261.90389630303,4689493.913211561,19:17:53,19,T
1676920673.9680781,46,69474,0,GPS1_Frame,42.338759,-71.08474616666666,4,20.5,0.7599999904632568,328261.4571472744,4689494.183419161,19:17:54,19,T
1676920674.9756515,47,69475,0,GPS1_Frame,42.338765,-71.08475383333334,4,20.5,0.7599999904632568,328260.8418861197,4689494.865158355,19:17:55,19,T
1676920675.9634454,48,69476,0,GPS1_Frame,42.33877116666667,-71.08476316666666,4,20.5,0.7599999904632568,328260.08977541095,4689495.568770981,19:17:56,19,T
1676920676.9729042,49,69477,0,GPS1_Frame,42.3387775,-71.08477233333333,4,20.5,0.7699999809265137,328259.3518489399,4689496.290554122,19:17:57,19,T
1676920677.9633777,50,69478,0,GPS1_Frame,42.33878333333333,-71.08477866666667,4,20.5,0.7699999809265137,328258.8459771443,4689496.951093384,19:17:58,19,T
1676920678.9975252,51,69479,0,GPS1_Frame,42.338786,-71.08477866666667,4,20.5,0.7699999809265137,328258.8532370954,4689497.247206392,19:17:59,19,T
1676920679.9733202,52,69480,0,GPS1_Frame,42.3387875,-71.08477283333333,4,20.5,0.7699999809265137,328259.3378826586,4689497.401987797,19:18:0,19,T
1676920680.98505,53,69481,0,GPS1_Frame,42.338793333333335,-71.08476433333334,4,20.5,0.7699999809265137,328260.0540109412,4689498.032566773,19:18:1,19,T
1676920681.970513,54,69482,0,GPS1_Frame,42.33880083333333,-71.0847555,4,20.399999618530273,0.7699999809265137,328260.8021371908,4689498.847543184,19:18:2,19,T
1676920682.994993,55,69483,0,GPS1_Frame,42.33880816666667,-71.08474616666666,4,20.5,0.7599999904632568,328261.59100052994,4689499.643002726,19:18:3,19,T
1676920683.9675927,56,69484,0,GPS1_Frame,42.338815833333335,-71.08473716666667,4,20.5,0.7599999904632568,328262.3533105053,4689500.47614973,19:18:4,19,T
1676920684.9860055,57,69485,0,GPS1_Frame,42.33882366666667,-71.0847275,4,20.5,0.7599999904632568,328263.1709953592,4689501.326457376,19:18:5,19,T
1676920685.975898,58,69486,0,GPS1_Frame,42.3388315,-71.08471766666666,4,20.399999618530273,0.7599999904632568,328264.00241034623,4689502.176428488,19:18:6,19,T
1676920686.9936364,59,69487,0,GPS1_Frame,42.338839166666666,-71.084708,4,20.5,0.7599999904632568,328264.819641076,4689503.008229253,19:18:7,19,T
1676920687.9695613,60,69488,0,GPS1_Frame,42.338846833333335,-71.08469816666667,4,20.5,0.7599999904632568,328265.65060193965,4689503.839693488,19:18:8,19,T
1676920688.985243,61,69489,0,GPS1_Frame,42.33885466666667,-71.0846885,4,20.5,0.7599999904632568,328266.46828601556,4689504.690001498,19:18:9,19,T
1676920689.950624,62,69490,0,GPS1_Frame,42.33886316666667,-71.08467916666666,4,20.5,0.7599999904632568,328267.26032415486,4689505.615011088,19:18:10,19,T
1676920690.9857416,63,69491,0,GPS1_Frame,42.33887083333333,-71.08466933333334,4,20.5,0.7599999904632568,328268.0912844293,4689506.446475598,19:18:11,19,T
1676920691.9656606,64,69492,0,GPS1_Frame,42.3388785,-71.08466016666667,4,20.5,0.7599999904632568,328268.867323235,4689507.279286659,19:18:12,19,T
1676920692.9778457,65,69493,0,GPS1_Frame,42.3388865,-71.08465066666666,4,20.5,0.7599999904632568,328269.6717299365,4689508.148438702,19:18:13,19,T
1676920693.9720507,66,69494,0,GPS1_Frame,42.3388945,-71.08464166666667,4,20.5,0.7599999904632568,328270.43494549446,4689509.018600669,19:18:14,19,T
1676920694.9980514,67,69495,0,GPS1_Frame,42.338902833333336,-71.0846315,4,20.5,0.7599999904632568,328271.29518049257,4689509.92342057,19:18:15,19,T
1676920696.0549653,68,69496,0,GPS1_Frame,42.33891083333334,-71.08462133333333,4,20.5,0.7599999904632568,328272.1545078447,4689510.791226443,19:18:16,19,T
1676920697.1345122,69,69497,0,GPS1_Frame,42.3389185,-71.08461116666666,4,20.5,0.7599999904632568,328273.01292756177,4689511.622018291,19:18:17,19,T
1676920698.103825,70,69498,0,GPS1_Frame,42.338926666666666,-71.08460133333334,4,20.5,0.7599999904632568,328273.8452475911,4689512.5090046385,19:18:18,19,T
1676920699.1144989,71,69499,0,GPS1_Frame,42.33893466666667,-71.0845915,4,20.5,0.7599999904632568,328274.677113706,4689513.377484018,19:18:19,19,T
1676920700.1034799,72,69500,0,GPS1_Frame,42.33894316666667,-71.08458183333333,4,20.5,0.7599999904632568,328275.4966104326,4689514.301821282,19:18:20,19,T
1676920701.1341686,73,69501,0,GPS1_Frame,42.338951333333334,-71.08457183333333,4,20.5,0.7599999904632568,328276.342660145,4689515.18847131,19:18:21,19,T
1676920702.1032653,74,69502,0,GPS1_Frame,42.33895966666667,-71.08456166666667,4,20.5,0.7599999904632568,328277.2028936463,4689516.093291899,19:18:22,19,T
1676920703.1386302,75,69503,0,GPS1_Frame,42.338967833333335,-71.08455166666667,4,20.5,0.7599999904632568,328278.0489429317,4689516.9799421225,19:18:23,19,T
1676920704.1013517,76,69504,0,GPS1_Frame,42.338976333333335,-71.0845415,4,20.5,0.7599999904632568,328278.90962969937,4689517.903269974,19:18:24,19,T
1676920705.135336,77,69505,0,GPS1_Frame,42.338985,-71.08453066666667,4,20.5,0.7599999904632568,328279.825691118,4689518.843758612,19:18:25,19,T
1676920706.106138,78,69506,0,GPS1_Frame,42.3389935,-71.0845205,4,20.5,0.7599999904632568,328280.6863774308,4689519.767086671,19:18:26,19,T
1676920707.137132,79,69507,0,GPS1_Frame,42.339001833333334,-71.08451066666667,4,20.5,0.7599999904632568,328281.5191492442,4689520.672580948,19:18:27,19,T
1676920708.0977023,80,69508,0,GPS1_Frame,42.3390105,-71.0845,4,20.5,0.75,328282.42147967534,4689521.613406501,19:18:28,19,T
1676920709.1325417,81,69509,0,GPS1_Frame,42.339018333333335,-71.08449,4,20.5,0.7599999904632568,328283.2666202846,4689522.463043196,19:18:29,19,T
1676920710.110356,82,69510,0,GPS1_Frame,42.33902666666667,-71.08448033333333,4,20.5,0.75,328284.0856611725,4689523.368874349,19:18:30,19,T
1676920711.1379497,83,69511,0,GPS1_Frame,42.339035333333335,-71.08446983333333,4,20.399999618530273,0.7599999904632568,328284.97426063975,4689524.310036798,19:18:31,19,T
1676920712.106462,84,69512,0,GPS1_Frame,42.339044,-71.08445916666666,4,20.5,0.75,328285.87659015006,4689525.250862775,19:18:32,19,T
1676920713.141883,85,69513,0,GPS1_Frame,42.33905216666667,-71.08444916666667,4,20.399999618530273,0.75,328286.72263727,4689526.137513992,19:18:33,19,T
1676920714.103014,86,69514,0,GPS1_Frame,42.339060333333336,-71.08443916666667,4,20.5,0.75,328287.5686841815,4689527.024165308,19:18:34,19,T
1676920715.1382408,87,69515,0,GPS1_Frame,42.339068,-71.08442983333333,4,20.5,0.75,328288.3584487565,4689527.856641837,19:18:35,19,T
1676920716.1130526,88,69516,0,GPS1_Frame,42.3390755,-71.08442066666667,4,20.5,0.75,328289.1340291945,4689528.670947968,19:18:36,19,T
1676920717.1117413,89,69517,0,GPS1_Frame,42.339083,-71.08441083333334,4,20.399999618530273,0.8299999833106995,328289.96453055454,4689529.483907879,19:18:37,19,T
1676920718.1046855,90,69518,0,GPS1_Frame,42.339091,-71.08440133333333,4,20.399999618530273,0.7699999809265137,328290.76893218333,4689530.353062222,19:18:38,19,T
1676920719.114435,91,69519,0,GPS1_Frame,42.339098666666665,-71.0843915,4,20.5,0.7699999809265137,328291.599886823,4689531.184529382,19:18:39,19,T
1676920720.0993843,92,69520,0,GPS1_Frame,42.33910483333333,-71.084383,4,20.399999618530273,0.7699999809265137,328292.3169161469,4689531.852125623,19:18:40,19,T
1676920721.114729,93,69521,0,GPS1_Frame,42.33910383333333,-71.08437633333334,4,20.5,0.7699999809265137,328292.8634049261,4689531.727620465,19:18:41,19,T
1676920722.0981855,94,69522,0,GPS1_Frame,42.3390985,-71.084367,4,20.600000381469727,0.7699999809265137,328293.61778286885,4689531.116546618,19:18:42,19,T
1676920723.1130385,95,69523,0,GPS1_Frame,42.33909216666667,-71.08435816666666,4,20.399999618530273,0.7699999809265137,328294.3282481816,4689530.395440175,19:18:43,19,T
1676920724.099328,96,69524,0,GPS1_Frame,42.3390865,-71.08434916666667,4,20.399999618530273,0.7699999809265137,328295.054258539,4689529.7480254965,19:18:44,19,T
1676920725.1192727,97,69525,0,GPS1_Frame,42.3390805,-71.08434066666666,4,20.399999618530273,0.75,328295.7381708976,4689529.064606464,19:18:45,19,T
1676920726.0916018,98,69526,0,GPS1_Frame,42.33907716666667,-71.0843405,4,20.399999618530273,0.75,328295.7428280923,4689528.6941286335,19:18:46,19,T
1676920727.1123857,99,69527,0,GPS1_Frame,42.339078,-71.084341,4,20.399999618530273,0.75,328295.70390553755,4689528.78767364,19:18:47,19,T
1676920728.1091821,100,69528,0,GPS1_Frame,42.33907833333333,-71.0843415,4,20.399999618530273,0.75,328295.6636220232,4689528.825697456,19:18:48,19,T
1676920729.1161559,101,69529,0,GPS1_Frame,42.33907716666667,-71.08434433333333,4,20.399999618530273,0.75,328295.42703177314,4689528.701869592,19:18:49,19,T
